"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"533","F01140","SS17 bis Tempera lato via Biordi","","42.36403099999898","13.462099999998813","","","0","","",""
"534","F01155","CASE PAGANICA 2 Via Casalegno 4. MAP","","42.34571099999903","13.472611999998856","","","0","","",""
"535","F01170","CASE PAGANICA 2 Via Casalegno 3. ferm","","42.34535099999902","13.469659999998841","","","0","","",""
"536","F01180","CASE PAGANICA 2 Via Casalegno 2. ferm","","42.346400999999005","13.468559999998837","","","0","","",""
"537","F01190","CASE PAGANICA 2 Via Casalegno 1. ferm","","42.34848099999899","13.46814999999884","","","0","","",""
"538","F01200","CASE BAZZANO via De Andre 1. f.","","42.3357609999989","13.443229999998735","","","0","","",""
"539","F01210","CASE BAZZANO via De Andre 2. f.","","42.337320999998894","13.442819999998735","","","0","","",""
"540","F01220","CASE BAZZANO via De Andre 3. f.","","42.335860999998886","13.443029999998735","","","0","","",""
"541","F01230","SS17 bis fron via dell'Industria Bazzano","","42.34346099999897","13.459979999998804","","","0","","",""
"542","F01240","Via Industria N.I Bazzano fronte Archivio Stato","","42.34308437685174","13.462017731888508","","","0","","",""
"543","F01250","Via Industria N.I Bazzano lato Archvio Stato","","42.3428861697005","13.462441504985385","","","0","","",""
"544","F01260","N.I. BAZZANO Via Industria  lato ASM","","42.34221950414126","13.464970887355086","","","0","","",""
"545","F01270","N.I. BAZZANO Via Industria  fronte ASM","","42.34225323136672","13.464725454139579","","","0","","",""
"546","F01280","Via Industria N.I Bazzano lato Aquilav","","42.34154990243388","13.467446509871133","","","0","","",""
"547","F01290","Via Industria N.I Bazzano fronte Aquilav","","42.341284999999","13.468127999998837","","","0","","",""
"548","F01300","Via Industria N.I Bazzano fronte Comet - Iveco","","42.33883003494513","13.46998697185633","","","0","","",""
"549","F01310","Via Industria N.I Bazzano lato Comet - Iveco","","42.3386315451936","13.46973723234381","","","0","","",""
"550","F01320","Via Industria lato distretto sanitario N.I. Bazzano","","42.335893551181336","13.471212407831501","","","0","","",""
"551","F01330","Via Industria fronte distretto sanitario N.I. Bazzano","","42.33611555788231","13.469849834320781","","","0","","",""
"552","F01340","VIA VINCIALI N.I Bazzano fronte Brico","","42.33308299999904","13.477267999998872","","","0","","",""
"553","F01345","Via Vinciali N.I Bazzano fronte Auto4","","42.33433099999902","13.472679999998855","","","0","","",""
"554","F01350","VIA VINCIALIi N.I Bazzano lato Brico","","42.33302899999904","13.477054999998874","","","0","","",""
"555","F01355","Via Vinciali N.I Bazzano lato Auto4","","42.33419099999902","13.472869999998856","","","0","","",""
"556","F01360","VIA ONNA fronte via Vinciali N.I Bazzano","","42.332924999999044","13.478077999998874","","","0","","",""
"557","F01370","VIA ONNA lato distributore gpl","","42.337705999999024","13.475918999998868","","","0","","",""
"558","F01380","Via Onna Bazzano fronte distributore gpl","","42.338055999999035","13.475924999998867","","","0","","",""
"559","F01385","Via Onna Paganica fronte Teges","","42.342410999999025","13.474469999998863","","","0","","",""
"560","F01390","VIA ONNA Paganica fronte scuole","","42.34769099999902","13.472439999998857","","","0","","",""
"561","F01400","VIA ONNA Paganica lato scuole","","42.34723599999903","13.472885999998857","","","0","","",""
"562","F01410","Via Onna lato Carabinieri Paganica","","42.35127099999902","13.472186999998854","","","0","","",""
"563","F01420","Via Onna campo sportivo rugby Paganica","","42.34932499999901","13.472144999998855","","","0","","",""
"564","F01430","Via Onna fronte via Sant'Emidio Paganica","","42.35514899999902","13.471146999998851","","","0","","",""
"565","F01440","Via Onna fronte Carabinieri Paganica","","42.351290999999016","13.472419999998856","","","0","","",""
"566","F01450","VIA PESCOMAGGIORE lato Via dei Maceri Corvenisci","","42.35451241283757","13.479768633816905","","","0","","",""
"567","F01460","Via Onna lato via Sant'Emidio Paganica","","42.35517099999901","13.47138999999885","","","0","","",""
"568","F01480","Via Pescomaggiore lato Via Rotellini Corvenisci","","42.35467093744245","13.4795326576326","","","0","","",""
"569","F01490","CASE CAMARDA entrata","","42.390044999999105","13.496211999998946","","","0","","",""
"570","F01500","CASE CAMARDA Capolinea","","42.3902939999991","13.498065999998953","","","0","","",""
"571","F01510","CASE CAMARDA uscita","","42.39021199999909","13.496250999998948","","","0","","",""
"572","F01550","CASE TEMPERA","","42.367811999998935","13.452116999998776","","","0","","",""
"573","G00010","SS17 fronte Stazione Fs Paganica lato CC","","42.335600999998974","13.463229999998818","","","0","","",""
"574","G00020","SS17 lato Stazione Fs Paganica","","42.33506099999899","13.464559999998825","","","0","","",""
"575","G00030","SS17 lato bivio Via R. Volpe Monticchio","","42.33390099999899","13.468579999998838","","","0","","",""
"576","G00040","SS17 Nucleo Ind.le Bazzano lato Auto4","","42.332890999999016","13.472946999998856","","","0","","",""
"577","G00045","SS17 Nucleo Ind.le Bazzano fronte Auto4","","42.33270099999902","13.473249999998858","","","0","","",""
"578","G00050","SS17 lato bivio Onna paese","","42.33131099999905","13.478229999998877","","","0","","",""
"579","G00060","SS17 fronte bivio Onna paese","","42.33101786451625","13.479655938013947","","","0","","",""
"580","G00090","MAP ONNA paese - Casa Onna","","42.32966099999905","13.478609999998877","","","0","","",""
"581","G00100","SS17 Onna lato ex-mercato bestiame","","42.33029099999906","13.482099999998892","","","0","","",""
"582","G00110","SS17 Onna fronte ex-mercato bestiame","","42.32971099999906","13.483699999998898","","","0","","",""
"583","G00120","SS17 San Gregorio lato Via Mario Morelli","","42.32864430231505","13.48776696316254","","","0","","",""
"584","G00130","SS17 San Gregorio fronte Via M. Morelli","","42.328080999999074","13.489149999998919","","","0","","",""
"585","G00140","ATER SAN GREGORIO - capolinea","","42.32893083232124","13.49116805595507","","","0","","",""
"586","G00160","SS17 San Gregorio lato Paese","","42.32629938184077","13.49540057975244","","","0","","",""
"587","G00170","SS17 San Gregorio fronte Paese","","42.32625574734934","13.495314722275074","","","0","","",""
"588","G00190","SC Picenze cimitero dir. SS17","","42.324313348748454","13.523204271323689","","","0","","",""
"589","G00200","SC Picenze cimitero dir. Petogna","","42.32434513583051","13.523343821852036","","","0","","",""
"590","G00210","SC uscita Petogna Picenze dir. SS17","","42.329651631598395","13.522313886288302","","","0","","",""
"591","G00220","SC entrata Petogna Picenze dir. Villa","","42.3298809999992","13.522299999999037","","","0","","",""
"592","G00230","Petogna Picenze lato chiesa","","42.331181403461514","13.523987514630146","","","0","","",""
"593","G00240","Petogna Picenze fronte chiesa","","42.33105054498459","13.524057209483804","","","0","","",""
"594","G00250","SC Villa Picenze lato Via Fonte Vecchia","","42.33254099999921","13.526059999999045","","","0","","",""
"595","G00260","SC Villa Picenze front Via Fonte Vecchia","","42.332430999999204","13.526129999999046","","","0","","",""
"596","G00270","SC Villa di Mezzo Picenze dir. SS17","","42.33221148975958","13.528954925610577","","","0","","",""
"597","G00280","SC Villa di Mezzo Picenze dir. San Marti","","42.33214803077736","13.528901299664525","","","0","","",""
"598","G00290","SC Villa di Mezzo Picenze fronte scuole","","42.33285789598157","13.530939805928925","","","0","","",""
"599","G00300","SC Villa di Mezzo Picenze lato scuole","","42.332798443776845","13.531079317935756","","","0","","",""
"600","G00310","SC Villa di Mezzo Picenze capolinea","","42.33276099999923","13.533709999999072","","","0","","",""
"601","G00320","Via della Stazione Fossa lato Cerro","","42.299192711710475","13.495464880527154","","","0","","",""
"602","G00330","Via della Stazione Fossa fronte Cerro","","42.29891893726574","13.494799691104763","","","0","","",""
"603","G00340","Via della Stazione fronte Fossa Osteria","","42.29832768079633","13.488732550704265","","","0","","",""
"604","G00350","Via della Stazione lato Fossa Osteria","","42.29841106501457","13.48856096271954","","","0","","",""
"605","G00360","Via M. delle Grotte front cimitero Fossa","","42.3010039652919","13.484591207600774","","","0","","",""
"606","G00365","Via M. delle Grotte incr. SP Fossa","","42.30235292446185","13.484752234929632","","","0","","",""
"607","G00370","Via M. delle Grotte lato cimitero Fossa","","42.30086901718669","13.484526871069589","","","0","","",""
"608","G00380","Via M.d. Grotte lato v della Plaia Fossa","","42.29880099999908","13.485529999998903","","","0","","",""
"609","G00390","Via M.d. Grotte fron v della Plaia Fossa","","42.29850099999908","13.4856799999989","","","0","","",""
"610","G00400","Fossa Paese Via Madonna delle Grotte cap","","42.29619497288388","13.487037457000193","","","0","","",""
"611","G00410","Via Monticchio Fossa lato Fossa Paese DISUSO","","42.30301099999907","13.484709999998898","","","0","","",""
"612","G00420","Via Monticchio Fossa fronte Fossa Paese DISMESSA","","42.303250999999065","13.4846499999989","","","0","","",""
"613","G00430","piazza Monticchio Via Di Valle dir.","","42.319592452348324","13.464657072033088","","","0","","",""
"614","G00490","Via S.Nicola Monticchio direzione SP36","","42.31976108066124","13.462798340542733","","","0","","",""
"615","G00500","Via S.Nicola Monticchio direzione Ater","","42.31959443749686","13.462715145341317","","","0","","",""
"616","G00510","ATER MONTICCHIO","","42.31885099999898","13.460309999998806","","","0","","",""
"617","G00530","Via Di Valle dir. Cavalletto Monticchio","","42.319719413765185","13.464729466040149","","","0","","",""
"618","G00540","Via Di Valle fron via Platone Monticchio","","42.31803099999899","13.46342999999882","","","0","","",""
"619","G00550","Via Di Valle lato via Platone Monticchio","","42.31773099999897","13.463129999998817","","","0","","",""
"620","G00560","Via Puccini Cavalletto Ocre la. cimitero","","42.312810493630245","13.46041916297552","","","0","","",""
"621","G00570","Via Puccini Cavalletto Ocre fr. cimitero","","42.31263590577609","13.460247477673873","","","0","","",""
"622","G00580","s.p. 37 di cavalletto bar/Via Giacomo Pu","","42.30961099999897","13.4592799999988","","","0","","",""
"623","G00590","s.p. 37 di cavalletto bar/Via Giacomo Pu","","42.30946099999897","13.459159999998802","","","0","","",""
"624","G00600","Piazza Cavalletto Ocre fron slargo","","42.30660099999895","13.457799999998796","","","0","","",""
"625","G00610","Piazza Cavalletto Ocre lato slargo","","42.306460999998976","13.457659999998794","","","0","","",""
"626","G00620","Via Verdi lato Fontamara Cavalletto Ocre","","42.308850999998945","13.455649999998789","","","0","","",""
"627","G00630","Via Verdi fron Fontamara Cavalletto Ocre","","42.308830999998946","13.454799999998782","","","0","","",""
"628","G00640","Via Marsicana fron Via Fura Civita Bagno","","42.30790099999893","13.44677999999875","","","0","","",""
"629","G00650","Via Marsicana lato Via Fura Civita Bagno","","42.308130999998916","13.446729999998752","","","0","","",""
"630","G00660","Via Marsicana fronte chiesa Civita Bagno","","42.3091609999989","13.443449999998736","","","0","","",""
"631","G00670","Via Marsicana lato chiesa Civita Bagno","","42.3093409999989","13.443369999998735","","","0","","",""
"632","G00680","Civita Bagno Via Marsicana lat San Paolo","","42.311320999998884","13.438979999998718","","","0","","",""
"633","G00690","Civita Bagno Via Marsicana fr. San Paolo","","42.31133099999889","13.439249999998717","","","0","","",""
"634","G00700","Via Marsicana front Pizzone Civita Bagno","","42.31436099999886","13.433529999998695","","","0","","",""
"635","G00710","Via Marsicana lato Pizzone Civita Bagno","","42.31477099999886","13.43299999999869","","","0","","",""
"636","G00720","Via Marsicana inizio dir. Civita Bagno","","42.31627099999884","13.430769999998684","","","0","","",""
"637","G00730","Via Marsicana inizio dir. Mausonia","","42.31635099999885","13.430809999998683","","","0","","",""
"638","G00740","SR615 Sopra Rotonda lato Totani Irish","","42.33115099999871","13.403009999998558","","","0","","",""
"639","G00750","SR615 Sopra Rotonda fronte Totani Irish","","42.33070099999871","13.40337999999856","","","0","","",""
"640","G00760","SR615 bv. Cimitero - dir. L'Aquila","","42.32929099999873","13.405989999998573","","","0","","",""
"641","G00770","SR615  Pianola lato Via Dell' Allodola","","42.328830999998736","13.406209999998573","","","0","","",""
"642","G00780","SR615 Pianola lato Via San Giuseppe","","42.32610899999875","13.406505999998574","","","0","","",""
"643","G00790","SR615 Pianola fronte Via San Giuseppe","","42.325880999998745","13.406259999998575","","","0","","",""
"644","G00800","SR615 Pianola lato Via Giada","","42.324880999998726","13.405849999998571","","","0","","",""
"645","G00810","SR615 Pianola fronte Via Giada","","42.324880999998726","13.405649999998568","","","0","","",""
"646","G00820","PIANOLA PIAZZA SR615 dir. Roio","","42.323560999998726","13.403329999998558","","","0","","",""
"647","G00830","PIANOLA PIAZZA SR615 dir. L' Aquila","","42.323480999998736","13.403829999998564","","","0","","",""
"648","G00840","SR615 Pianola Via San Lorenzo dir. L' Aq","","42.324310999998715","13.400799999998547","","","0","","",""
"649","G00850","SR615 Pianola Via San Lorenzo dir. Roio","","42.324680999998705","13.400249999998545","","","0","","",""
"650","G00860","Via San Giuseppe Pianola lato Augelli","","42.32461099999875","13.40722999999858","","","0","","",""
"651","G00870","Via San Giuseppe Pianola fronte Augelli","","42.32420099999875","13.40750999999858","","","0","","",""
"652","G00880","Via San Giuseppe Pianola lato Paradosso","","42.321950999998755","13.40989999999859","","","0","","",""
"653","G00890","Via San Giuseppe Pianola front Paradosso","","42.321610999998754","13.409979999998587","","","0","","",""
"654","G00920","Via San Giuseppe Bagno direzione Pianola","","42.310660999998795","13.419809999998634","","","0","","",""
"655","G00930","Via San Giuseppe Bagno direzione Bagno","","42.310460999998796","13.419809999998634","","","0","","",""
"656","G00940","Via della Fonte Bagno fronte via Ripa","","42.30873099999881","13.421529999998643","","","0","","",""
"657","G00950","Via della Fonte Bagno lato via Ripa","","42.308730999998815","13.42120999999864","","","0","","",""
"658","G00960","SP35 Bagno Vigna la Valle lato B.Piccolo","","42.307880999998815","13.424559999998655","","","0","","",""
"659","G00970","SP35 Bagno Vigna la Valle lato B.Grande","","42.307160999998814","13.42385999999865","","","0","","",""
"660","G00980","SP35 Bagno lato v. della Fonte B.Piccolo","","42.30674099999883","13.426709999998664","","","0","","",""
"661","G00990","SP35 Bagno fron v. della Fonte B.Piccolo","","42.30660099999883","13.427359999998668","","","0","","",""
"662","G01000","cimitero Bagno fronte cimitero","","42.30616099999885","13.431079999998682","","","0","","",""
"663","G01010","cimitero Bagno lato cimitero","","42.30593099999885","13.431129999998682","","","0","","",""
"664","G01020","San Benedetto di Bagno dir. cimitero","","42.304140999998886","13.439129999998716","","","0","","",""
"665","G01030","San Benedetto di Bagno dir. Sant' Angelo","","42.304000999998884","13.439199999998717","","","0","","",""
"666","G01040","S.Angelo di Bagno front via del Cancello","","42.30335099999887","13.437729999998712","","","0","","",""
"667","G01050","S.Angelo di Bagno lato via del Cancello","","42.303220999998885","13.437779999998712","","","0","","",""
"668","G01060","S.Angelo di Bagno fronte via della Fonte","","42.30315099999887","13.4346999999987","","","0","","",""
"669","G01070","S.Angelo di Bagno lato via della Fonte","","42.30315099999886","13.434429999998699","","","0","","",""
"670","G01080","Vallesindola Bagno piazza dir. S.Angelo","","42.302770999998856","13.431659999998686","","","0","","",""
"671","G01090","Vallesindola Bagno piazza dir. Ripa","","42.302810999998854","13.431469999998683","","","0","","",""
"672","G01100","Vallesindola Bagno bivio dir. Ripa","","42.303580999998836","13.428359999998671","","","0","","",""
"673","G01110","Vallesindola Bagno bivio dir. S.Angelo","","42.30373099999883","13.42804999999867","","","0","","",""
"674","G01120","Ripa di Bagno dir. Vallesindola","","42.30475099999882","13.424459999998655","","","0","","",""
"675","G01130","Ripa di Bagno dir. Bagno grande","","42.30483099999882","13.424449999998652","","","0","","",""
"676","G01140","str. Com bagno grande entrata/fine Ripa","","42.305220999998795","13.42139999999864","","","0","","",""
"677","G01150","Via Ripa Bagno Grande lato v. degli Olmi","","42.3053009999988","13.421259999998641","","","0","","",""
"678","G01160","Bagno Grande piazza","","42.307210999998816","13.422179999998644","","","0","","",""
"679","G01190","SP35 Bagno Cominio fronte c.da Lilletta","","42.31086099999886","13.431129999998682","","","0","","",""
"680","G01200","SP35 Bagno Cominio lato c.da Lilletta","","42.311530999998844","13.431539999998684","","","0","","",""
"681","G01210","SP35 Bagno Cominio lato via La Costa","","42.313000999998856","13.432079999998685","","","0","","",""
"682","G01220","SP35 Bagno Cominio fronte via La Costa","","42.31328099999884","13.432109999998687","","","0","","",""
"683","G01230","Map Bagno lato Map","","42.30963099999885","13.431859999998688","","","0","","",""
"684","G01240","Map Bagno fronte Map","","42.30993099999885","13.431879999998687","","","0","","",""
"685","G01250","Via Rodolfo Volpe- Area Sport - Parco de","","42.32667222690253","13.463366865261557","","","0","","",""
"686","G01270","Via Rodolfo Volpe - Peppone lato ecare","","42.32915189275008","13.465053993731773","","","0","","",""
"687","G01290","Via Rodolfo Volpe fronte via O.Giuliani","","42.331250999998986","13.466179999998829","","","0","","",""
"688","G01350","Stazione Fossa Necropoli lato Map","","42.30598110500848","13.506757020012008","","","0","","",""
"689","G01360","MAP Fossa - Necropoli Vestina","","42.30667540060549","13.506987631119776","","","0","","",""
"690","G01380","Via Marsicana lato farmacia Civita Bagno","","42.31283099999889","13.436509999998707","","","0","","",""
"691","G01390","Via Marsicana fronte farmacia Civita Bagno","","42.31281099999888","13.436339999998705","","","0","","",""
"692","G01400","MAP Pianola Cimitero","","42.32655099999871","13.402049999998553","","","0","","",""
"693","G01410","Via Allodola Pianola front via S.Palanza","","42.32858099999872","13.403979999998564","","","0","","",""
"694","G01420","Via Allodola Pianola lato via S.Palanza","","42.32864099999872","13.403799999998563","","","0","","",""
"695","G01430","Via della Croce / La rutula San Gregorio","","42.327042083789046","13.501188698108514","","","0","","",""
"696","G01440","Map San Gregorio 1. senso orario","","42.32950883848813","13.50018027139326","","","0","","",""
"697","G01450","Map San Gregorio 2. senso orario","","42.33000099999912","13.50079999999896","","","0","","",""
"698","G01460","Map San Gregorio 3. senso orario","","42.32923127852594","13.501950508156416","","","0","","",""
"699","G01470","Map San Gregorio 4. senso orario","","42.32820801598337","13.502390360462575","","","0","","",""
"700","G01480","Stazione Fossa Necropoli fronte Map","","42.30623899033194","13.507652867485172","","","0","","",""
"701","G01490","SC Petogna Picenze lato bowling","","42.328080999999194","13.523399999999038","","","0","","",""
"702","G01500","SC Petogna Picenze fronte bowling","","42.328080999999194","13.52306999999904","","","0","","",""
"703","G01510","Via la Costa Cominio Bagno 1. fermata","","42.313260999998846","13.431259999998682","","","0","","",""
"704","G01520","Via la Costa Cominio Bagno 2. fermata","","42.311950999998835","13.428899999998675","","","0","","",""
"705","G01530","Ctr. Lilletta Cominio BagnoVia Aia Chiavella","","42.311050999998834","13.429649999998677","","","0","","",""
"706","G01540","Via Dell'Allodola 1 USCITA MAP","","42.32907099999873","13.40518999999857","","","0","","",""
"707","H00040","Via Roio Genzano lato Via Colle Mancino","","42.35112999999831","13.326499999998164","","","0","","",""
"708","H00050","Via Roio Genzano front Via Colle Mancino","","42.35105999999829","13.326229999998166","","","0","","",""
"709","H00060","Via Roio Genzano paese lato Via Meruci","","42.351459999998276","13.32250999999814","","","0","","",""
"710","H00070","Via Roio Genzano paese fronte Via Meruci","","42.351589999998275","13.322449999998142","","","0","","",""
"711","H00080","SS584 lato abitazioni Genzano bv. Roio","","42.35260999999829","13.322829999998143","","","0","","",""
"712","H00100","SS584 bv. Collefracido Sassa lato paese","","42.32248099999829","13.32287999999814","","","0","","",""
"713","H00105","SS584 bv. Collefracido Sassa front paese","","42.32291099999829","13.32264999999814","","","0","","",""
"714","H00110","Via fonte d. Piaggia la.cv26 Casavecchia","","42.31098099999833","13.330329999998185","","","0","","",""
"715","H00115","Via fonte d. Piaggia fr.cv26 Casavecchia","","42.31093099999833","13.330299999998182","","","0","","",""
"716","H00120","via dell'Aquila Casavecchia lat Farmacia","","42.30847099999834","13.330369999998183","","","0","","",""
"717","H00130","via delle Ville dir. Casavecchia Lucoli","","42.306180999998325","13.329509999998177","","","0","","",""
"718","H00135","via delle Ville da Casavecchia Lucoli","","42.30605099999833","13.329369999998178","","","0","","",""
"719","H00140","via Casavecchia bv.via ville Prata Lucol","","42.30285099999832","13.32813999999817","","","0","","",""
"720","H00150","via Casavecchia bv.via ville Prata Lucol","","42.30252099999831","13.32809999999817","","","0","","",""
"721","H00160","Via del querceto Peschiolo fr.e pizzeria","","42.29802099999829","13.327259999998164","","","0","","",""
"722","H00170","Prata Lucoli fronte civ3 Via Casavecchia","","42.29556099999833","13.330579999998182","","","0","","",""
"723","H00175","Prata Lucoli lato civ3 Via Casavecchia","","42.29557099999833","13.330509999998183","","","0","","",""
"724","H00180","Peschiolo Paese di Lucoli via del querceto","","42.297230999998305","13.326849999998162","","","0","","",""
"725","H00190","SANTA CROCE  di Lucoli lato via le croci","","42.303250999998255","13.317829999998112","","","0","","",""
"726","H00200","SANTA CROCE  di Lucoli front via le croci","","42.30344099999826","13.318109999998113","","","0","","",""
"727","H00210","SANTA CROCE  di Lucoli front via d. vigne","","42.30475099999827","13.319329999998121","","","0","","",""
"728","H00220","SANTA CROCE di Lucoli lato via d. vigne","","42.30487099999826","13.319529999998121","","","0","","",""
"729","H00230","Via Gatti Francolisco Lucoli lat.fontana","","42.308290999998256","13.320409999998127","","","0","","",""
"730","H00240","Via Gatti Francolisco Lucoli fro.fontana","","42.30828099999827","13.320569999998126","","","0","","",""
"731","H00250","SANATA MENNA Lucoli lat.largo del Mancino","","42.31041099999827","13.320899999998128","","","0","","",""
"732","H00260","SANATA MENNA Lucoli fro.largo del Mancino","","42.31042099999828","13.321039999998131","","","0","","",""
"733","H00270","via Santa Menna Lucoli Mulino civico 13","","42.31153099999827","13.320469999998128","","","0","","",""
"734","H00280","via Santa Menna Lucoli Mulino civico 10","","42.311590999998266","13.320519999998128","","","0","","",""
"735","H00290","Sant'Andrea Lucoli Via Tartaglione civ.3","","42.31416099999825","13.317859999998113","","","0","","",""
"736","H00295","via Santa Menna Lucoli lato campo sport.","","42.31299099999826","13.318849999998116","","","0","","",""
"737","H00300","Sant'Andrea Lucoli civ.8 Via Tartaglione","","42.31439099999826","13.317899999998113","","","0","","",""
"738","H00305","via Santa Menna Lucoli fron campo sport.","","42.31300099999825","13.319049999998118","","","0","","",""
"739","H00310","Via Tartaglione Sant'Andrea Lucoli cv.41","","42.31597999999826","13.316529999998103","","","0","","",""
"740","H00320","Via Tartaglione Sant'Andrea Lucoli cv.18","","42.316079999998244","13.316769999998105","","","0","","",""
"741","H00330","s.p.5 s.andrea uscita","","42.31759999999822","13.314929999998094","","","0","","",""
"742","H00340","Via Tartaglione Sant'Andrea Lucoli cv.46","","42.31775999999824","13.314949999998094","","","0","","",""
"743","H00350","Silvaplana Collemare fronte civ. 46","","42.32195999999818","13.306349999998044","","","0","","",""
"744","H00360","Silvaplana Collemare lato civ. 46","","42.32204999999818","13.306349999998044","","","0","","",""
"745","H00370","Silvaplana Collemare lato San Martino","","42.32284999999817","13.305049999998035","","","0","","",""
"746","H00380","Silvaplana Collemare fronte San Martino","","42.32311999999818","13.305189999998037","","","0","","",""
"747","H00390","Silvaplana piazza Collemare lato fontana","","42.32472999999816","13.30402999999803","","","0","","",""
"748","H00400","Silvaplana piazza Collemare fron fontana","","42.32472999999817","13.304199999998032","","","0","","",""
"749","H00410","SP Silvaplana lato sdrucciolo d. Croce","","42.325979999998204","13.306829999998046","","","0","","",""
"750","H00420","SP Silvaplana fronte sdrucciolo d. Croce","","42.32679999999818","13.306509999998044","","","0","","",""
"751","H00430","SP Silvaplana dir. Poggio S.M lato n. 18","","42.32882999999817","13.305369999998039","","","0","","",""
"752","H00440","SP Silvaplana dir. Collemare front n. 18","","42.32894999999817","13.304999999998035","","","0","","",""
"753","H00450","SP Silvaplana dir. Collemare San Martino","","42.32975999999815","13.302299999998022","","","0","","",""
"754","H00460","SP Silvaplana dir. Poggio Santa Maria","","42.32992999999814","13.302089999998019","","","0","","",""
"755","H00470","Silvaplana via Colle fron Nocella Po.S.M","","42.33060999999813","13.298229999997996","","","0","","",""
"756","H00480","Silvaplana via Colle lato Nocella Po.S.M","","42.33072999999813","13.298519999997998","","","0","","",""
"757","H00490","Silvaplana via Colle lato MAP Poggio S.M","","42.332609999998155","13.30204999999802","","","0","","",""
"758","H00500","Silvaplana via Colle fron MAP Poggio S.M","","42.33302999999816","13.302259999998022","","","0","","",""
"759","H00510","SP Silvaplana via Colle lato Valle Ricci","","42.33585999999815","13.302379999998022","","","0","","",""
"760","H00520","SP Silvaplana via Colle fron Valle Ricci","","42.33615999999815","13.302329999998022","","","0","","",""
"761","H00530","Via Poggio Santa Maria fronte civico 31","","42.344599999998096","13.29352999999797","","","0","","",""
"762","H00540","Via Poggio Santa Maria lato civico 31","","42.3446499999981","13.293259999997966","","","0","","",""
"763","H00550","Via Poggio Santa Maria lato via Caionari","","42.34569999999809","13.292409999997963","","","0","","",""
"764","H00560","Via Poggio Santa Maria fron via Caionari","","42.345809999998096","13.292559999997962","","","0","","",""
"765","H00570","Via Brecciasecca lato chiesa Collesassa","","42.34722999999808","13.290689999997952","","","0","","",""
"766","H00580","Via Brecciasecca front chiesa Collesassa","","42.34735999999807","13.290689999997952","","","0","","",""
"767","H00590","Via Brecciasecca fron esteti. Collesassa","","42.34684999999807","13.288329999997936","","","0","","",""
"768","H00600","Via Brecciasecca lato esteti. Collesassa","","42.34690999999807","13.288249999997934","","","0","","",""
"769","H00610","Via Brecciasecca fron via Del Rio Brecc.","","42.34535999999804","13.285479999997918","","","0","","",""
"770","H00620","Via Brecciasecca lato via Del Rio Brecc.","","42.34534999999804","13.285329999997918","","","0","","",""
"771","H00630","SP1 Amiternina lato casale Colaiuda","","42.33802999999805","13.283909999997908","","","0","","",""
"772","H00640","SP1 Amiternina fronte casale Colaiuda","","42.33758999999803","13.283749999997905","","","0","","",""
"773","H00650","SP1 Amiternina front civ.38 c.da Aliucci","","42.33399999999803","13.283379999997901","","","0","","",""
"774","H00660","SP1 Amiternina lato civ. 38 c.da Aliucci","","42.33409999999803","13.283499999997904","","","0","","",""
"775","H00670","SP1 Amiternina Sassa fronte Total","","42.33177999999802","13.283249999997905","","","0","","",""
"776","H00680","SP1 Amiternina Sassa lato Total","","42.331299999998016","13.283149999997903","","","0","","",""
"777","H00690","SP1 Am. Palombaia Tornimparte lato Farm.","","42.32730999999802","13.2827099999979","","","0","","",""
"778","H00700","SP1 Am. Palombaia Tornimparte fron Farm.","","42.327509999998014","13.282849999997902","","","0","","",""
"779","H00710","Via Piagge Foce Sassa 2. fermata","","42.316429999998135","13.29749999999799","","","0","","",""
"780","H00720","Via Piagge Foce Sassa 7. fermata","","42.31640999999812","13.29767999999799","","","0","","",""
"781","H00730","Via Piagge Foce Sassa 6. f. lato fontana","","42.314449999998125","13.297779999997992","","","0","","",""
"782","H00740","Via Piagge Foce Sassa 3. f. fron fontana","","42.314559999998124","13.297659999997993","","","0","","",""
"783","H00750","Via Piagge Foce Sassa 4. ferm. Capolinea","","42.31085999999814","13.298979999997998","","","0","","",""
"784","H00760","SP1 Amiternina lato via Brecciasecca 1","","42.344029999998014","13.282299999997898","","","0","","",""
"785","H00770","SP1 Amiternina fronte via Brecciasecca 1","","42.34421999999802","13.282129999997897","","","0","","",""
"786","H00780","SP1 Ponte San Giovanni lato ponte","","42.35114999999801","13.280719999997888","","","0","","",""
"787","H00790","SP1 Ponte San Giovanni fronte ponte","","42.352159999998015","13.281859999997897","","","0","","",""
"788","H00800","Via Ponte San Giovanni fronte civico 80","","42.354119999998055","13.285269999997917","","","0","","",""
"789","H00810","Via Ponte San Giovanni n.52 c.da S.Carlo","","42.35325999999805","13.287599999997932","","","0","","",""
"790","H00820","Via Ponte San Giovanni Sassa lato poste","","42.353179999998076","13.291809999997959","","","0","","",""
"791","H00830","Via Ponte San Giovanni Sassa front poste","","42.352949999998074","13.292479999997964","","","0","","",""
"792","H00840","Via Duca Abruzzi fronte via Fonte Sassa","","42.352369999998125","13.298149999997996","","","0","","",""
"793","H00850","Via Duca Abruzzi lato via Fonte Sassa","","42.35219999999813","13.298249999997998","","","0","","",""
"794","H00860","SASSA Carabinieri Via Duca Abruzzi","","42.352369999998146","13.301609999998018","","","0","","",""
